work_order,description,status,type,asset_num,asset_location,job_plan_num,curr_stat_changeby,curr_stat_changedate,wo_pm_num,target_date,actual_finish,wo_siteid,wo_owner,group,grace_date,wo_status_wonum,wo_status_prev_status,wo_status_prev_changedate,wo_status_prev_changeby,report_date,report_month
1091734,EID 10705 1 YR PM WS D,REVWD,PM,10705,RM0560,JP2272,BRANNTR1,2025-05-27 16:04:28.587,E10705WSD,2025-01-01 00:00:00,2024-11-07 12:15:00.000,FWN,,FWNLC1,2025-01-31 00:00:00,1091734,COMP,2024-11-08 06:57:39.397,DAYTE1,2024-10-03 02:02:42.443,2025-01
1091736,EID 10917 1 YR PM WS,PENDQA,PM,10917,RM0540,JP0992,US023420,2025-05-09 10:54:58.790,E10917WS,2025-01-01 00:00:00,2024-11-07 10:00:00.000,FWN,,FWNLC1,2025-01-31 00:00:00,1091736,COMP,2024-11-08 06:50:20.957,DAYTE1,2024-10-03 02:02:45.897,2025-01
1091743,EID 10918 1 YR PM WS,PENDQA,PM,10918,RM0540,JP1153,US023420,2025-05-09 10:55:50.917,E10918WS,2025-01-01 00:00:00,2024-11-07 09:30:00.000,FWN,,FWNLC1,2025-01-31 00:00:00,1091743,COMP,2024-11-08 06:45:19.700,DAYTE1,2024-10-03 02:02:57.883,2025-01
1091750,EID 11042 1 YR PM,CLOSE,PM,11042,RM0545,JP0387,MAXADMIN,2025-02-15 03:15:33.070,E11042Y,2025-01-01 00:00:00,2024-12-15 21:30:00.000,FWN,VELASMI3,FWNAE,2025-01-31 00:00:00,1091750,COMP,2024-12-15 21:49:43.930,VELASMI3,2024-10-03 02:03:10.583,2025-01
1091756,EID 11044 1 YR WS,CLOSE,PM,11044,AR0856,JP1699,MAXADMIN,2025-02-22 03:15:58.410,E11044-WS,2025-01-01 00:00:00,2024-12-30 08:00:00.000,FWN,MARQUMI4,FWNPS,2025-01-31 00:00:00,1091756,COMP,2025-01-03 12:52:42.147,MARQUMI4,2024-10-03 02:03:19.963,2025-01
1091758,EID 11044 1 YR PM,CLOSE,PM,11044,AR0856,JP1208,MAXADMIN,2025-02-22 03:16:00.027,E11044-YR,2025-01-01 00:00:00,2024-12-30 08:00:00.000,FWN,MARQUMI4,FWNPS,2025-01-31 00:00:00,1091758,COMP,2025-01-03 12:56:57.947,MARQUMI4,2024-10-03 02:03:25.140,2025-01
1091765,EID 11433 1 YR PM WS,CLOSE,PM,11433,AR0630,JP1374,MAXADMIN,2025-02-15 03:15:36.380,E11433-WS,2025-01-01 00:00:00,2024-12-31 09:45:00.000,FWN,THOMAMAP,FWNLC1,2025-01-31 00:00:00,1091765,COMP,2024-12-31 09:55:27.347,US028795,2024-10-03 02:03:34.753,2025-01
1091769,EID 11660 1 YR PM WS,PENDQA,PM,11660,RM0262,JP1175,MAHBOSA1,2025-05-28 16:06:02.360,E11660WS,2025-01-01 00:00:00,2025-03-02 00:05:05.277,FWN,MAHBOSA1,FWNPSC,2025-01-31 00:00:00,1091769,MISSED,2025-03-02 00:05:05.277,MAXADMIN,2024-10-03 02:03:41.837,2025-01
1091769,EID 11660 1 YR PM WS,PENDQA,PM,11660,RM0262,JP1175,MAHBOSA1,2025-05-28 16:06:02.360,E11660WS,2025-01-01 00:00:00,2025-03-02 00:05:05.277,FWN,MAHBOSA1,FWNPSC,2025-01-31 00:00:00,1091769,COMP,2025-05-06 16:43:43.747,MAHBOSA1,2024-10-03 02:03:41.837,2025-01
1091809,EID 11859 1 YR PM WS,CLOSE,PM,11859,AR0630,JP2024,MAXADMIN,2025-02-01 03:15:14.820,E11859-1YWS,2025-01-01 00:00:00,2024-12-16 18:45:00.000,FWN,SYSAVVO1,FWNLC1,2025-01-31 00:00:00,1091809,COMP,2024-12-16 22:05:33.837,SYSAVVO1,2024-10-03 02:04:28.703,2025-01
1091822,EID 12011 2 YR PM,CLOSE,PM,12011,RM0262,JP0456,MAXADMIN,2025-02-15 03:15:38.923,E12011-2,2025-01-01 00:00:00,2024-12-14 08:30:00.000,FWN,BLANCDA7,FWNAE,2025-01-31 00:00:00,1091822,COMP,2024-12-14 10:40:44.570,US028473,2024-10-03 02:04:41.347,2025-01
1091824,EID 12722 1 YR PM WS,CLOSE,PM,12722,AR0721,JP1374,MAXADMIN,2025-02-08 03:15:17.743,E12722-WS,2025-01-01 00:00:00,2024-12-23 15:00:00.000,FWN,SYSAVVO1,FWNLC1,2025-01-31 00:00:00,1091824,COMP,2024-12-23 21:49:09.947,SYSAVVO1,2024-10-03 02:04:44.787,2025-01
1091828,EID 12768 1 YR PM SS,CLOSE,PM,12768,RM0626,JP0946,MAXADMIN,2025-03-03 03:15:11.543,E12768-SS,2025-01-01 00:00:00,2024-12-29 10:00:00.000,FWN,WARRERI1,FWNCSS,2025-01-31 00:00:00,1091828,COMP,2025-01-15 08:17:27.173,PECOTJA1,2024-10-03 02:04:52.017,2025-01
1091836,EID 13088 1 YR PM,CLOSE,PM,13088,RM0720,JP0066,MAXADMIN,2025-01-07 03:15:38.440,E13088-1Y,2025-01-01 00:00:00,2024-11-21 06:00:00.000,FWN,ORBANWI1,FWNLC1,2025-01-31 00:00:00,1091836,COMP,2024-11-22 00:44:47.800,US029160,2024-10-03 02:05:02.140,2025-01
1091842,EID 13089 1 YR PM,CLOSE,PM,13089,RM0720,JP0066,MAXADMIN,2025-01-06 03:15:23.867,E13089-1Y,2025-01-01 00:00:00,2024-11-20 11:15:00.000,FWN,KELLEJU4,FWNLC1,2025-01-31 00:00:00,1091842,COMP,2024-11-20 11:17:52.033,KELLEJU4,2024-10-03 02:05:09.427,2025-01
1091848,EID 13090 1 YR PM,CLOSE,PM,13090,RM0720,JP0066,MAXADMIN,2025-01-07 03:15:43.267,E13090-1Y,2025-01-01 00:00:00,2024-11-21 06:00:00.000,FWN,ORBANWI1,FWNLC1,2025-01-31 00:00:00,1091848,COMP,2024-11-22 00:47:09.643,US029160,2024-10-03 02:05:17.873,2025-01
1091854,EID 13345 2 YR PM,CLOSE,PM,13345,RM2001,JP0456,MAXADMIN,2025-01-24 03:15:22.357,E13345-2Y,2025-01-01 00:00:00,2024-12-07 02:00:00.000,FWN,GONZAST1,FWNAE,2025-01-31 00:00:00,1091854,COMP,2024-12-09 04:53:50.397,GONZAST1,2024-10-03 02:05:25.337,2025-01
1091856,EID 1336 WSG Shutdown Coordinator Fill Suite Audit,CLOSE,PM,1336,RM0831,JP1629,MAXADMIN,2025-02-17 03:15:10.917,E1336-WSG,2025-01-01 00:00:00,2025-01-02 09:15:00.000,FWN,CAWDRSI1,FWNPS,2025-01-31 00:00:00,1091856,COMP,2025-01-02 10:39:33.470,ACEVEMAA,2024-10-03 02:05:28.323,2025-01
1091861,EID 13458 WSG Shutdown Coordinator Fill Suite Audit,CLOSE,PM,13458,RM0404,JP1629,MAXADMIN,2025-02-17 03:15:16.527,E13458-WSG,2025-01-01 00:00:00,2025-01-02 09:30:00.000,FWN,CAWDRSI1,FWNPS,2025-01-31 00:00:00,1091861,COMP,2025-01-02 10:44:31.870,ACEVEMAA,2024-10-03 02:05:34.697,2025-01
1091866,EID 13511 1 YR PM WS,CLOSE,PM,13511,RM0802,JP0978,MAXADMIN,2025-02-07 03:22:58.190,E13511-1YWS,2025-01-01 00:00:00,2024-12-23 10:00:00.000,FWN,CARTEWI3,FWNLC1,2025-01-31 00:00:00,1091866,COMP,2024-12-23 10:11:49.373,US035709,2024-10-03 02:05:40.017,2025-01
1091872,EID 13700 1 YR PM WS,CLOSE,PM,13700,RM0800A,JP0992,MAXADMIN,2025-02-15 03:15:40.243,E13700-WS,2025-01-01 00:00:00,2024-12-30 07:00:00.000,FWN,CARTEWI3,FWNLC1,2025-01-31 00:00:00,1091872,COMP,2024-12-31 06:29:24.950,US035709,2024-10-03 02:05:47.833,2025-01
1091881,EID 14060 1 YR PM (A) (90),CLOSE,PM,14060,QA,JP1500,MAXADMIN,2025-02-08 03:15:20.857,E14060-1YA(90),2025-01-01 00:00:00,2024-12-23 14:30:00.000,FWN,LOPEZGEB,FWNMICR2,2025-01-31 00:00:00,1091881,COMP,2024-12-23 14:59:56.147,LOPEZGEB,2024-10-03 02:06:01.267,2025-01
1091881,EID 14060 1 YR PM (A) (90),CLOSE,PM,14060,QA,JP1500,MAXADMIN,2025-02-08 03:15:20.857,E14060-1YA(90),2025-01-01 00:00:00,2024-12-23 14:30:00.000,FWN,LOPEZGEB,FWNMICR2,2025-01-31 00:00:00,1091881,COMP,2024-12-23 15:52:50.837,LOPEZGEB,2024-10-03 02:06:01.267,2025-01
1091885,EID 15031 1 YR PM WS,CLOSE,PM,15031,AR0295,JP1528,MAXADMIN,2025-02-15 03:15:44.337,E15031-WS,2025-01-01 00:00:00,2024-12-31 07:00:00.000,FWN,SMITHSTK,FWNPS,2025-01-31 00:00:00,1091885,COMP,2024-12-31 10:46:30.483,SMITHSTK,2024-10-03 02:06:07.053,2025-01
1091892,EID 15101 1 yr WS (90),CLOSE,PM,15101,AR0856,JP1569,MAXADMIN,2025-02-15 03:15:47.857,E15101-WS,2025-01-01 00:00:00,2024-12-31 06:15:00.000,FWN,OLMOSJU1,FWNPS,2025-01-31 00:00:00,1091892,COMP,2024-12-31 11:14:52.457,OLMOSJU1,2024-10-03 02:06:17.390,2025-01
1091896,EID 15102 1YR PM,CLOSE,PM,15102,RM0404,JP0387,MAXADMIN,2025-02-16 03:16:52.960,E15102-YC,2025-01-01 00:00:00,2024-12-29 09:30:00.000,FWN,JOHNSJ2N,FWNAE,2025-01-31 00:00:00,1091896,COMP,2024-12-31 08:42:50.693,JOHNSJ2N,2024-10-03 02:06:24.707,2025-01
1091902,EID 15163 1 YR PM WS,PENDQA,PM,15163,RM0856A,JP1679,CAWDRSI1,2025-05-12 11:09:03.250,E15163-1YWS,2025-01-01 00:00:00,2025-01-31 07:15:00.000,FWN,MARQUMI4,FWNPS,2025-01-31 00:00:00,1091902,COMP,2025-02-04 13:59:38.100,MARQUMI4,2024-10-03 02:06:32.527,2025-01
1091904,"EID 15191 1 YR PM WS ""B""",CLOSE,PM,15191,RM0847,JP1624,MAXADMIN,2025-02-13 03:15:23.077,E15191-WSB,2025-01-01 00:00:00,2024-12-28 08:00:00.000,FWN,SANTIDAC,FWNPS,2025-01-31 00:00:00,1091904,COMP,2024-12-28 08:49:23.737,SANTIDAC,2024-10-03 02:06:36.107,2025-01
1091907,EID 15233 WSG Shutdown Coordinator Fill Suite Audit,CLOSE,PM,15233,RM0860,JP1629,MAXADMIN,2025-02-17 03:15:19.733,E15233-WSG,2025-01-01 00:00:00,2025-01-02 09:45:00.000,FWN,CAWDRSI1,FWNPS,2025-01-31 00:00:00,1091907,COMP,2025-01-02 10:51:05.237,ACEVEMAA,2024-10-03 02:06:41.380,2025-01
1091954,EID 15264 2 YR PM,CLOSE,PM,15264,AR0541,JP0456,MAXADMIN,2025-02-16 03:16:55.427,E15264-2Y,2025-01-01 00:00:00,2024-12-30 09:37:00.000,FWN,JOHNSJ2N,FWNAE,2025-01-31 00:00:00,1091954,COMP,2024-12-31 08:47:55.477,JOHNSJ2N,2024-10-03 02:07:48.593,2025-01
1091956,EID 15266 2 YR PM,CLOSE,PM,15266,AR0541,JP0456,MAXADMIN,2025-02-15 03:15:49.953,E15266-2Y,2025-01-01 00:00:00,2024-12-11 02:45:00.000,FWN,VELASMI3,FWNAE,2025-01-31 00:00:00,1091956,COMP,2024-12-11 06:03:17.180,VELASMI3,2024-10-03 02:07:53.047,2025-01
1091958,15361 - Annual Winter Shutdown,CLOSE,PM,15361,RM1153,JP0978,MAXADMIN,2025-02-13 03:15:25.563,E15361A2,2025-01-01 00:00:00,2024-12-28 07:00:00.000,FWN,BOSQURA1,FWNLC1,2025-01-31 00:00:00,1091958,COMP,2024-12-28 07:37:08.150,US011365,2024-10-03 02:07:56.303,2025-01
1091964,EID 15386 1 YR WS,CLOSE,PM,15386,AR1170,JP0992,MAXADMIN,2025-02-13 03:15:30.433,E15386-WS,2025-01-01 00:00:00,2024-12-28 07:15:00.000,FWN,THOMAKEK,FWNLC1,2025-01-31 00:00:00,1091964,COMP,2024-12-28 07:28:18.970,THOMAKEK,2024-10-03 02:08:05.317,2025-01
1091971,"EID 15391 1 YR PM ""C""",PENDQA,PM,15391,AR1170,JP1374,US023420,2025-05-09 10:56:44.460,E15391-1YC,2025-01-01 00:00:00,2024-11-01 13:15:00.000,FWN,,FWNLC1,2025-01-31 00:00:00,1091971,COMP,2024-11-01 13:27:44.497,US011365,2024-10-03 02:08:15.487,2025-01
1091978,EID 1893 WS PM,CLOSE,PM,1893,RM0816,JP0554,MAXADMIN,2025-02-15 03:15:51.690,E1893WS,2025-01-01 00:00:00,2024-12-30 13:00:00.000,FWN,CARLSCO2,FWNPS,2025-01-31 00:00:00,1091978,COMP,2024-12-30 14:03:35.513,US023559,2024-10-03 02:08:26.047,2025-01
1091982,EID 2209 WS PM,CLOSE,PM,2209,AR0853,JP0556,MAXADMIN,2025-02-15 03:15:55.200,E2209-WS,2025-01-01 00:00:00,2024-12-31 10:30:00.000,FWN,SANTIDAC,FWNPS,2025-01-31 00:00:00,1091982,COMP,2024-12-31 10:37:37.367,SANTIDAC,2024-10-03 02:08:32.663,2025-01
1091986,"EID 2314 1 YR PM WS ""A""",CLOSE,PM,2314,RM0504,JP1239,MAXADMIN,2025-02-21 03:18:56.433,E2314-WSA,2025-01-01 00:00:00,2024-12-23 15:15:00.000,FWN,WARRERI1,FWNCSS,2025-01-31 00:00:00,1091986,COMP,2024-12-24 10:09:01.593,US048976,2024-10-03 02:08:38.597,2025-01
1091988,EID 2368 1 YR PM WS,COMP,PM,2368,RM0264,JP1240,US048976,2024-12-24 10:22:33.827,E2368-WS,2025-01-01 00:00:00,2024-12-24 08:45:00.000,FWN,LARAJO5,FWNPSC,2025-01-31 00:00:00,1091988,COMP,2024-12-24 10:22:14.787,US048976,2024-10-03 02:08:42.100,2025-01
1091990,EID 2566 1 YR PM WS,COMP,PM,2566,RM0262,JP1240,US048976,2024-12-24 10:20:25.427,E2566-WS,2025-01-01 00:00:00,2024-12-24 08:30:00.000,FWN,LARAJO5,FWNPSC,2025-01-31 00:00:00,1091990,COMP,2024-12-24 10:20:03.150,US048976,2024-10-03 02:08:46.820,2025-01
1091996,"EID 3100 1 YR ""F""",CLOSE,PM,3100,RM0814,JP0051,MAXADMIN,2025-03-11 03:20:57.953,E3100-1YR,2025-01-01 00:00:00,2025-01-17 10:00:00.000,FWN,BLANCDA7,FWNAE,2025-01-31 00:00:00,1091996,COMP,2025-01-17 10:25:05.833,US028473,2024-10-03 02:08:58.410,2025-01
1092000,EID 4996 WSG Shutdown Coordinator Fill Suite Audit,CLOSE,PM,4996,INTERIOR,JP1629,MAXADMIN,2025-02-17 03:15:23.490,E4996-WSG,2025-01-01 00:00:00,2025-01-02 10:15:00.000,FWN,CAWDRSI1,FWNPS,2025-01-31 00:00:00,1092000,COMP,2025-01-02 10:54:15.830,ACEVEMAA,2024-10-03 02:09:08.903,2025-01
1092007,"EID 5791 1 YR PM WS ""A""",COMP,PM,5791,RM3001,JP1240,US048976,2024-12-30 15:42:52.080,E5791-WSA,2025-01-01 00:00:00,2024-12-30 15:30:00.000,FWN,LARAJO5,FWNPSC,2025-01-31 00:00:00,1092007,COMP,2024-12-30 15:42:36.800,US048976,2024-10-03 02:09:20.037,2025-01
1092009,EID 6084 2 YR PM,CLOSE,PM,6084,RM0504,JP0456,MAXADMIN,2025-02-16 03:16:58.850,E6084-2Y,2025-01-01 00:00:00,2024-12-31 08:37:00.000,FWN,JOHNSJ2N,FWNAE,2025-01-31 00:00:00,1092009,COMP,2024-12-31 08:50:21.173,JOHNSJ2N,2024-10-03 02:09:23.723,2025-01
1092013,"EID 8437 1 YR WS ""A""",CLOSE,PM,8437,INTERIOR,JP0471,MAXADMIN,2025-06-24 03:16:06.903,E8437-WSA,2025-01-01 00:00:00,2024-12-26 22:30:00.000,FWN,MAHBOSA1,FWNPSC,2025-01-31 00:00:00,1092013,MISSED,2025-03-02 00:05:23.427,MAXADMIN,2024-10-03 02:09:32.550,2025-01
1092018,EID 906 WS PM,CLOSE,PM,906,RM0838,JP0065,MAXADMIN,2025-02-11 03:15:13.067,E906WS,2025-01-01 00:00:00,2024-12-26 08:00:00.000,FWN,SMITHSTK,FWNPS,2025-01-31 00:00:00,1092018,COMP,2024-12-26 11:30:32.820,SMITHSTK,2024-10-03 02:09:42.740,2025-01
1092020,EID 907 1 YR PM WS,CLOSE,PM,907,RM0831,JP0915,MAXADMIN,2025-02-11 03:15:14.443,E907WS,2025-01-01 00:00:00,2024-12-26 09:00:00.000,FWN,GRACEJE1,FWNPS,2025-01-31 00:00:00,1092020,COMP,2024-12-27 06:23:56.800,GRACEJE1,2024-10-03 02:09:47.197,2025-01
1092022,EID 9680 1 YR PM  WS,CLOSE,PM,9680,RM0836,JP0777,MAXADMIN,2025-02-07 03:23:02.987,E9680WS,2025-01-01 00:00:00,2024-12-20 11:00:00.000,FWN,GRACEJE1,FWNPS,2025-01-31 00:00:00,1092022,COMP,2024-12-23 10:02:29.940,GRACEJE1,2024-10-03 02:09:51.420,2025-01
1092024,Requal for Clean Steam - North - 2yrs,CLOSE,RQL,RQ188,REQUAL,RQUTL,MAXADMIN,2025-02-10 03:15:10.210,RQ18824,2025-01-01 00:00:00,2024-12-20 07:00:00.000,FWN,LIBBYZA1,FWNVAL,2025-01-01 00:00:00,1092024,COMP,2024-12-20 11:01:50.353,LIBBYZA1,2024-10-03 02:09:55.737,2025-01
1092031,Requal for FWN Clean Rooms,CLOSE,RQL,RQ224,REQUAL,RQOTH,MAXADMIN,2025-02-10 03:15:14.497,RQ22412,2025-01-01 00:00:00,2024-12-24 02:00:00.000,FWN,CHAUDLI2,FWNVAL,2025-01-31 00:00:00,1092031,COMP,2024-12-24 14:04:56.683,PATELS2M,2024-10-03 02:10:05.207,2025-01
1092035,Oven 29,CLOSE,RQL,RQ265,REQUAL,RQSTRZ,MAXADMIN,2025-02-10 03:15:16.673,RQ26512,2025-01-01 00:00:00,2024-12-24 13:30:00.000,FWN,PATELS2M,FWNVAL,2025-01-01 00:00:00,1092035,COMP,2024-12-24 13:50:06.670,PATELS2M,2024-10-03 02:10:11.853,2025-01
1092042,Requal Gas Chromatograph Agilent EID 14385,CLOSE,RQL,RQ651,REQUAL,RQLAB,MAXADMIN,2025-02-02 03:15:48.877,RQ65136,2025-01-01 00:00:00,2024-12-05 10:30:00.000,FWN,HARRIAR2,FWNQCAST,2025-01-01 00:00:00,1092042,COMP,2024-12-11 09:24:35.897,HARRIAR2,2024-10-03 02:10:23.087,2025-01
1092074,Line 17 Checklist,CLOSE,PM,13734,RM0860,JP2274,MAXADMIN,2024-11-29 03:22:53.613,20449,2024-10-15 00:00:00,2024-10-10 09:30:00.000,FWN,MARQUMI4,FWNPS,2024-10-15 00:00:00,1092074,COMP,2024-10-10 11:47:54.170,MARQUMI4,2024-10-08 02:00:09.973,2024-10
1092077,Line 22 Compounding,COMP,PM,17296,RM1213,JP1503,WITHEHA1,2025-06-26 14:31:02.287,21106,2024-10-15 00:00:00,2024-10-18 00:05:10.657,FWN,,FWNPSC,2024-10-15 00:00:00,1092077,MISSED,2024-10-18 00:05:10.657,MAXADMIN,2024-10-08 02:00:14.680,2024-10
1092077,Line 22 Compounding,COMP,PM,17296,RM1213,JP1503,WITHEHA1,2025-06-26 14:31:02.287,21106,2024-10-15 00:00:00,2024-10-18 00:05:10.657,FWN,,FWNPSC,2024-10-15 00:00:00,1092077,COMP,2025-06-26 14:29:59.533,WITHEHA1,2024-10-08 02:00:14.680,2024-10
1092079,Run a Smeja Cycle 8 weekly,COMP,PM,966,RM0836,2403-01,WITHEHA1,2025-06-26 14:31:04.957,2403-07,2024-10-15 00:00:00,2024-10-18 00:05:13.100,FWN,,FWNPSP,2024-10-15 00:00:00,1092079,MISSED,2024-10-18 00:05:13.100,MAXADMIN,2024-10-08 02:00:19.087,2024-10
1092079,Run a Smeja Cycle 8 weekly,COMP,PM,966,RM0836,2403-01,WITHEHA1,2025-06-26 14:31:04.957,2403-07,2024-10-15 00:00:00,2024-10-18 00:05:13.100,FWN,,FWNPSP,2024-10-15 00:00:00,1092079,COMP,2025-06-26 14:29:59.533,WITHEHA1,2024-10-08 02:00:19.087,2024-10
1092086,EID 10340 7 day PM,COMP,PM,10340,RM0264,2402-05,WITHEHA1,2025-06-26 14:31:07.167,E10340-7D,2024-10-15 00:00:00,2024-10-18 00:05:15.007,FWN,,FWNPSC,2024-10-15 00:00:00,1092086,MISSED,2024-10-18 00:05:15.007,MAXADMIN,2024-10-08 02:00:30.633,2024-10
1092086,EID 10340 7 day PM,COMP,PM,10340,RM0264,2402-05,WITHEHA1,2025-06-26 14:31:07.167,E10340-7D,2024-10-15 00:00:00,2024-10-18 00:05:15.007,FWN,,FWNPSC,2024-10-15 00:00:00,1092086,COMP,2025-06-26 14:29:59.533,WITHEHA1,2024-10-08 02:00:30.633,2024-10
1092090,EID 10467 Wkly PM,CLOSE,PM,10467,RM0320,JP2080,MAXADMIN,2024-11-29 03:22:59.160,E10467-WK,2024-10-15 00:00:00,2024-10-08 06:30:00.000,FWN,CARRIKE1,FWNPS,2024-10-15 00:00:00,1092090,COMP,2024-10-08 11:23:35.450,US046104,2024-10-08 02:00:37.797,2024-10
1092117,EID 15101 7 day PM,CLOSE,PM,15101,AR0856,JP1571,MAXADMIN,2024-12-02 03:15:54.577,E15101-7D,2024-10-15 00:00:00,2024-10-14 16:45:00.000,FWN,OLMOSJU1,FWNPS,2024-10-15 00:00:00,1092117,COMP,2024-10-14 18:52:35.290,OLMOSJU1,2024-10-08 02:01:16.390,2024-10
1092137,EID 15243 7 day PM,CLOSE,PM,15243,RM0856,JP1706,MAXADMIN,2024-12-02 03:15:57.973,E15243-7D,2024-10-15 00:00:00,2024-10-12 06:30:00.000,FWN,SANTIDAC,FWNPS,2024-10-15 00:00:00,1092137,COMP,2024-10-15 07:07:32.897,SANTIDAC,2024-10-08 02:01:38.000,2024-10
1092141,EID 15253 7Day PM,CLOSE,PM,15253,RM0864,JP1702,MAXADMIN,2024-11-29 03:23:38.227,E15253-7D,2024-10-15 00:00:00,2024-10-10 10:30:00.000,FWN,MARQUMI4,FWNPS,2024-10-15 00:00:00,1092141,COMP,2024-10-10 12:07:35.240,MARQUMI4,2024-10-08 02:01:43.413,2024-10
1092145,EID 15273 7 day PM,CLOSE,PM,15273,RM0864,JP1705,MAXADMIN,2024-11-29 03:23:41.450,E15273-7D,2024-10-15 00:00:00,2024-10-10 07:30:00.000,FWN,MARQUMI4,FWNPS,2024-10-15 00:00:00,1092145,COMP,2024-10-10 12:04:21.220,MARQUMI4,2024-10-08 02:01:50.713,2024-10
1092147,EID 16802 WK PM,CLOSE,PM,16802,RM0816,JP2132,MAXADMIN,2024-12-02 03:16:01.250,E16802-W,2024-10-15 00:00:00,2024-10-14 09:00:00.000,FWN,CARLSCO2,FWNPS,2024-10-15 00:00:00,1092147,COMP,2024-10-14 13:33:13.173,US023559,2024-10-08 02:01:54.833,2024-10
1092149,EID 16803 WK PM,CLOSE,PM,16803,RM0816,JP2127,MAXADMIN,2024-12-02 03:16:02.857,E16803-W,2024-10-15 00:00:00,2024-10-14 08:15:00.000,FWN,CARLSCO2,FWNPS,2024-10-15 00:00:00,1092149,COMP,2024-10-14 13:31:23.110,US023559,2024-10-08 02:01:58.840,2024-10
1092159,EID 6055 Weekly PM,CLOSE,PM,6055,RM0831,JP1186,MAXADMIN,2024-11-29 03:23:51.637,E6055-WK,2024-10-15 00:00:00,2024-10-10 06:15:00.000,FWN,GRACEJE1,FWNPS,2024-10-15 00:00:00,1092159,COMP,2024-10-10 06:20:05.953,GRACEJE1,2024-10-08 02:02:19.853,2024-10
1092210,EID 907 BiWeekly PM,CLOSE,PM,907,RM0831,JP1160,MAXADMIN,2024-11-29 03:23:54.097,E907-14D,2024-10-15 00:00:00,2024-10-12 08:00:00.000,FWN,GRACEJE1,FWNPS,2024-10-15 00:00:00,1092210,COMP,2024-10-12 09:13:45.537,GRACEJE1,2024-10-08 02:03:22.663,2024-10
1092286,Line 17 Checklist,CLOSE,PM,13734,RM0860,JP2274,MAXADMIN,2024-12-16 03:28:11.867,20449,2024-10-22 00:00:00,2024-10-19 07:00:00.000,FWN,MARQUMI4,FWNPS,2024-10-22 00:00:00,1092286,COMP,2024-10-21 09:13:45.107,MARQUMI4,2024-10-15 02:00:10.567,2024-10
1092291,Run a Smeja Cycle 8 weekly,FLAGGED,PM,966,RM0836,2403-01,BRANNTR1,2025-05-09 08:03:48.410,2403-07,2024-10-22 00:00:00,2024-10-25 00:05:09.620,FWN,,FWNPSP,2024-10-22 00:00:00,1092291,MISSED,2024-10-25 00:05:09.620,MAXADMIN,2024-10-15 02:00:19.683,2024-10
1092302,EID 10467 Wkly PM,PENDQA,PM,10467,RM0320,JP2080,CAWDRSI1,2025-05-12 11:09:06.233,E10467-WK,2024-10-22 00:00:00,2024-10-22 06:30:00.000,FWN,,FWNPS,2024-10-22 00:00:00,1092302,COMP,2024-10-22 13:48:21.407,US046104,2024-10-15 02:00:39.823,2024-10
1092329,EID 15101 7 day PM,CLOSE,PM,15101,AR0856,JP1571,MAXADMIN,2024-12-16 03:28:33.943,E15101-7D,2024-10-22 00:00:00,2024-10-18 15:30:00.000,FWN,LAGUNIR1,FWNPS,2024-10-22 00:00:00,1092329,COMP,2024-10-18 18:05:40.027,LAGUNIR1,2024-10-15 02:01:27.413,2024-10
1092346,EID 15243 7 day PM,CLOSE,PM,15243,RM0856,JP1706,MAXADMIN,2024-12-16 03:28:41.423,E15243-7D,2024-10-22 00:00:00,2024-10-18 20:00:00.000,FWN,SANDOVI2,FWNPS,2024-10-22 00:00:00,1092346,COMP,2024-10-23 15:11:53.480,SANDOVI2,2024-10-15 02:01:47.050,2024-10
1092350,EID 15253 7Day PM,CLOSE,PM,15253,RM0864,JP1702,MAXADMIN,2024-12-16 03:28:43.937,E15253-7D,2024-10-22 00:00:00,2024-10-17 15:30:00.000,FWN,LAGUNIR1,FWNPS,2024-10-22 00:00:00,1092350,COMP,2024-10-18 18:08:12.117,LAGUNIR1,2024-10-15 02:01:52.453,2024-10
1092354,EID 15273 7 day PM,CLOSE,PM,15273,RM0864,JP1705,MAXADMIN,2024-12-16 03:28:45.743,E15273-7D,2024-10-22 00:00:00,2024-10-17 18:45:00.000,FWN,OLMOSJU1,FWNPS,2024-10-22 00:00:00,1092354,COMP,2024-10-21 21:07:01.383,OLMOSJU1,2024-10-15 02:01:59.137,2024-10
1092356,EID 16802 WK PM,CLOSE,PM,16802,RM0816,JP2132,MAXADMIN,2024-12-16 03:28:46.990,E16802-W,2024-10-22 00:00:00,2024-10-17 13:57:31.693,FWN,CARLSCO2,FWNPS,2024-10-22 00:00:00,1092356,COMP,2024-10-17 13:57:31.693,US023559,2024-10-15 02:02:03.423,2024-10
1092356,EID 16802 WK PM,CLOSE,PM,16802,RM0816,JP2132,MAXADMIN,2024-12-16 03:28:46.990,E16802-W,2024-10-22 00:00:00,2024-10-17 13:57:31.693,FWN,CARLSCO2,FWNPS,2024-10-22 00:00:00,1092356,COMP,2024-10-21 09:50:46.330,US023559,2024-10-15 02:02:03.423,2024-10
1092358,EID 16803 WK PM,CLOSE,PM,16803,RM0816,JP2127,MAXADMIN,2024-12-16 03:28:48.060,E16803-W,2024-10-22 00:00:00,2024-10-17 09:00:00.000,FWN,CARLSCO2,FWNPS,2024-10-22 00:00:00,1092358,COMP,2024-10-17 13:55:51.597,US023559,2024-10-15 02:02:07.277,2024-10
